query,template_family,station,intent,origin,destination,transport_mode,information_type,slots_reviewed,language,script,source,split
chennai central se first local train kitne baje hai?,service_timing:first_service,CHENNAI_CENTRAL,service_timing,CHENNAI_CENTRAL,,suburban_rail,timing,False,hinglish,latin_hinglish,template_combinatorial,train
chennai central night last metro time?,service_timing:night_metro,CHENNAI_CENTRAL,service_timing,CHENNAI_CENTRAL,,,timing,False,hinglish,latin_hinglish,template_combinatorial,train
नेहरू पार्क से एयरपोर्ट के लिए अगली ट्रेन कब है?,service_timing:next_service,NEHRU_PARK,service_timing,NEHRU_PARK,CHENNAI_AIRPORT,railway,timing,False,hi,devanagari,template_combinatorial,train
cmbt se last train kab nikalti hai?,service_timing:last_service,CMBT,service_timing,CMBT,,railway,timing,False,hinglish,latin_hinglish,template_combinatorial,train
central railway station se next bus kab aayegi?,service_timing:next_service,CHENNAI_CENTRAL,service_timing,CHENNAI_CENTRAL,,bus,timing,False,hinglish,latin_hinglish,template_combinatorial,train
meenambakkam night last metro time?,service_timing:night_metro,MEENAMBAKKAM,service_timing,MEENAMBAKKAM,,,timing,False,hinglish,latin_hinglish,template_combinatorial,train
रात में कोयम्बेडु पर लास्ट मेट्रो कितने बजे मिलती है?,service_timing:night_metro,KOYAMBEDU,service_timing,KOYAMBEDU,,,timing,False,hi,devanagari,template_combinatorial,train
central se first bus kitne baje hai?,service_timing:first_service,CHENNAI_CENTRAL,service_timing,CHENNAI_CENTRAL,,bus,timing,False,hinglish,latin_hinglish,template_combinatorial,train
t nagar se next metro kab aayegi?,service_timing:next_service,NANDANAM,service_timing,NANDANAM,,metro,timing,False,hinglish,latin_hinglish,template_combinatorial,train
thirumangalam se first bus kitne baje hai?,service_timing:first_service,THIRUMANGALAM,service_timing,THIRUMANGALAM,,bus,timing,False,hinglish,latin_hinglish,template_combinatorial,train
गिंडी से आलंदूर के लिए अगली बस कब है?,service_timing:next_service,GUINDY,service_timing,GUINDY,ALANDUR,bus,timing,False,hi,devanagari,template_combinatorial,train
ag dms se last train kab nikalti hai?,service_timing:last_service,AG_DMS,service_timing,AG_DMS,,railway,timing,False,hinglish,latin_hinglish,template_combinatorial,train
तेनामपेट से चेन्नई एग्मोर के लिए अगली लोकल ट्रेन कब है?,service_timing:next_service,TEYNAMPET,service_timing,TEYNAMPET,CHENNAI_EGMORE,suburban_rail,timing,False,hi,devanagari,template_combinatorial,train
vadapalani se next local train kab aayegi?,service_timing:next_service,VADAPALANI,service_timing,VADAPALANI,,suburban_rail,timing,False,hinglish,latin_hinglish,template_combinatorial,train
velachery se next local train kab aayegi?,service_timing:next_service,VELACHERY,service_timing,VELACHERY,,suburban_rail,timing,False,hinglish,latin_hinglish,template_combinatorial,train
airport se first metro kitne baje hai?,service_timing:first_service,CHENNAI_AIRPORT,service_timing,CHENNAI_AIRPORT,,metro,timing,False,hinglish,latin_hinglish,template_combinatorial,train
thousand lights se next bus kab aayegi?,service_timing:next_service,THOUSAND_LIGHTS,service_timing,THOUSAND_LIGHTS,,bus,timing,False,hinglish,latin_hinglish,template_combinatorial,train
शेनॉय नगर स्टेशन से सुबह पहली ट्रेन कब है?,service_timing:morning_first,SHENOY_NAGAR,service_timing,SHENOY_NAGAR,,,timing,False,hi,devanagari,template_combinatorial,train
सैदापेट से पहली ट्रेन कितने बजे है?,service_timing:first_service,SAIDAPET,service_timing,SAIDAPET,,railway,timing,False,hi,devanagari,template_combinatorial,train
सेंट्रल से आलंदूर के लिए अगली लोकल ट्रेन कब है?,service_timing:next_service,CHENNAI_CENTRAL,service_timing,CHENNAI_CENTRAL,ALANDUR,suburban_rail,timing,False,hi,devanagari,template_combinatorial,train
रात में ताम्बरम पर लास्ट मेट्रो कितने बजे मिलती है?,service_timing:night_metro,TAMBARAM,service_timing,TAMBARAM,,,timing,False,hi,devanagari,template_combinatorial,train
सेंट थॉमस माउंट से आखिरी ट्रेन कब छूटती है?,service_timing:last_service,ST_THOMAS_MOUNT,service_timing,ST_THOMAS_MOUNT,,railway,timing,False,hi,devanagari,template_combinatorial,train
रात में मीनांबक्कम पर लास्ट मेट्रो कितने बजे मिलती है?,service_timing:night_metro,MEENAMBAKKAM,service_timing,MEENAMBAKKAM,,,timing,False,hi,devanagari,template_combinatorial,train
हवाई अड्डा से आलंदूर के लिए अगली बस कब है?,service_timing:next_service,CHENNAI_AIRPORT,service_timing,CHENNAI_AIRPORT,ALANDUR,bus,timing,False,hi,devanagari,template_combinatorial,train
शेनॉय नगर से आखिरी लोकल ट्रेन कब छूटती है?,service_timing:last_service,SHENOY_NAGAR,service_timing,SHENOY_NAGAR,,suburban_rail,timing,False,hi,devanagari,template_combinatorial,train
एयरपोर्ट से तेनामपेट के लिए अगली लोकल ट्रेन कब है?,service_timing:next_service,CHENNAI_AIRPORT,service_timing,CHENNAI_AIRPORT,TEYNAMPET,suburban_rail,timing,False,hi,devanagari,template_combinatorial,train
सुबह आलंदूर से मेट्रो कितने बजे शुरू होती है?,service_timing:morning_metro,ALANDUR,service_timing,ALANDUR,,,timing,False,hi,devanagari,template_combinatorial,train
chennai airport night last metro time?,service_timing:night_metro,CHENNAI_AIRPORT,service_timing,CHENNAI_AIRPORT,,,timing,False,hinglish,latin_hinglish,template_combinatorial,train
वडापलानी से आखिरी बस कब छूटती है?,service_timing:last_service,VADAPALANI,service_timing,VADAPALANI,,bus,timing,False,hi,devanagari,template_combinatorial,train
central railway station se last bus kab nikalti hai?,service_timing:last_service,CHENNAI_CENTRAL,service_timing,CHENNAI_CENTRAL,,bus,timing,False,hinglish,latin_hinglish,template_combinatorial,train
एयरपोर्ट से आखिरी लोकल ट्रेन कब छूटती है?,service_timing:last_service,CHENNAI_AIRPORT,service_timing,CHENNAI_AIRPORT,,suburban_rail,timing,False,hi,devanagari,template_combinatorial,train
ताम्बरम से पहली बस कितने बजे है?,service_timing:first_service,TAMBARAM,service_timing,TAMBARAM,,bus,timing,False,hi,devanagari,template_combinatorial,train
अन्ना नगर स्टेशन से सुबह पहली ट्रेन कब है?,service_timing:morning_first,ANNA_NAGAR,service_timing,ANNA_NAGAR,,,timing,False,hi,devanagari,template_combinatorial,train
हाई कोर्ट स्टेशन से सुबह पहली ट्रेन कब है?,service_timing:morning_first,HIGH_COURT,service_timing,HIGH_COURT,,,timing,False,hi,devanagari,template_combinatorial,train
airport se last local train kab nikalti hai?,service_timing:last_service,CHENNAI_AIRPORT,service_timing,CHENNAI_AIRPORT,,suburban_rail,timing,False,hinglish,latin_hinglish,template_combinatorial,train
चेन्नई बीच से पहली मेट्रो कितने बजे है?,service_timing:first_service,CHENNAI_BEACH,service_timing,CHENNAI_BEACH,,metro,timing,False,hi,devanagari,template_combinatorial,train
koyambedu se next local train kab aayegi?,service_timing:next_service,KOYAMBEDU,service_timing,KOYAMBEDU,,suburban_rail,timing,False,hinglish,latin_hinglish,template_combinatorial,train
लिटिल माउंट स्टेशन से सुबह पहली ट्रेन कब है?,service_timing:morning_first,LITTLE_MOUNT,service_timing,LITTLE_MOUNT,,,timing,False,hi,devanagari,template_combinatorial,train
रात में एग्मोर पर लास्ट मेट्रो कितने बजे मिलती है?,service_timing:night_metro,CHENNAI_EGMORE,service_timing,CHENNAI_EGMORE,,,timing,False,hi,devanagari,template_combinatorial,train
st thomas mount night last metro time?,service_timing:night_metro,ST_THOMAS_MOUNT,service_timing,ST_THOMAS_MOUNT,,,timing,False,hinglish,latin_hinglish,template_combinatorial,train
तेनामपेट से पहली लोकल ट्रेन कितने बजे है?,service_timing:first_service,TEYNAMPET,service_timing,TEYNAMPET,,suburban_rail,timing,False,hi,devanagari,template_combinatorial,train
cmbt se next bus kab aayegi?,service_timing:next_service,CMBT,service_timing,CMBT,,bus,timing,False,hinglish,latin_hinglish,template_combinatorial,train
thousand lights se last train kab nikalti hai?,service_timing:last_service,THOUSAND_LIGHTS,service_timing,THOUSAND_LIGHTS,,railway,timing,False,hinglish,latin_hinglish,template_combinatorial,train
कोयम्बेडु मार्केट से पहली ट्रेन कितने बजे है?,service_timing:first_service,KOYAMBEDU,service_timing,KOYAMBEDU,,railway,timing,False,hi,devanagari,template_combinatorial,train
egmore se first train kitne baje hai?,service_timing:first_service,CHENNAI_EGMORE,service_timing,CHENNAI_EGMORE,,railway,timing,False,hinglish,latin_hinglish,template_combinatorial,train
guindy se next metro kab aayegi?,service_timing:next_service,GUINDY,service_timing,GUINDY,,metro,timing,False,hinglish,latin_hinglish,template_combinatorial,train
nandanam se last bus kab nikalti hai?,service_timing:last_service,NANDANAM,service_timing,NANDANAM,,bus,timing,False,hinglish,latin_hinglish,template_combinatorial,train
रात में वडापलानी पर लास्ट मेट्रो कितने बजे मिलती है?,service_timing:night_metro,VADAPALANI,service_timing,VADAPALANI,,,timing,False,hi,devanagari,template_combinatorial,train
रात में अन्ना नगर पर लास्ट मेट्रो कितने बजे मिलती है?,service_timing:night_metro,ANNA_NAGAR,service_timing,ANNA_NAGAR,,,timing,False,hi,devanagari,template_combinatorial,train
ashok nagar se last metro kab nikalti hai?,service_timing:last_service,ASHOK_NAGAR,service_timing,ASHOK_NAGAR,,metro,timing,False,hinglish,latin_hinglish,template_combinatorial,train
पीक आवर्स में लोकल ट्रेन कितनी देर में आती है?,service_timing:peakhour_headway,,service_timing,,,suburban_rail,timing,False,hi,devanagari,template_combinatorial,train
वडापलानी से चेन्नई बीच के लिए अगली ट्रेन कब है?,service_timing:next_service,VADAPALANI,service_timing,VADAPALANI,CHENNAI_BEACH,railway,timing,False,hi,devanagari,template_combinatorial,train
kilpauk se last train kab nikalti hai?,service_timing:last_service,KILPAUK,service_timing,KILPAUK,,railway,timing,False,hinglish,latin_hinglish,template_combinatorial,train
