utterance_id,semantic_scenario_id,contrast_group_id,semantic_family_id,family_id,paraphrase_group_id,query,clean_query,language_class,language,script,code_switch_level,noise_level,noise_type,semantic_operation,semantic_subtype,T2_label,T3_label,slots_json,canonical_entities_json,answerability_status,ambiguity_type,clarification_required,acceptable_secondary_labels,generation_method,author_source,human_reviewed,review_status
GB1_01371,HB_STATION_FACILITIES_15958,,hard_parking_safe,hard_parking_safe_en,PG_hard_parking_safe_en,is vehicle parking safe and available at egmore station for commuters,Is vehicle parking safe and available at Egmore station for commuters?,EN,en,Latn,CS0,N1,casing_and_punctuation_normalization,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01372,HB_STATION_ACCESSIBILITY_11921,,hard_senior_a11y,hard_senior_a11y_hinglish_latn,PG_hard_senior_a11y_hinglish_latn,Egmore station par senior citizens ke liye lift ya escalator facility hai?,Egmore station par senior citizens ke liye lift ya escalator facility hai?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_ACCESSIBILITY_INFO,accessibility,accessibility,station_accessibility,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01373,HB_FARE_CALCULATION_66928,,hard_fare_token,hard_fare_token_en,PG_hard_fare_token_en,What is the transit token fare to Egmore from Central?,What is the transit token fare to Egmore from Central?,EN,en,Latn,CS0,N0,clean,CALCULATE_FARE,fare,fare_query,fare_calculation,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01374,HB_TICKETING_AND_PASSES_61525,,hard_pass_issue,hard_pass_issue_hinglish_latn,PG_hard_pass_issue_hinglish_latn,Egmore metro counter par monthly transit pass issue hota hai kya?,Egmore metro counter par monthly transit pass issue hota hai kya?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_TICKETING_POLICY,ticketing,ticketing_rules,ticketing_and_passes,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01375,HB_REALTIME_STATUS_QUERY_98535,,hard_live_tracker,hard_live_tracker_hi_latn,PG_hard_live_tracker_hi_latn,Live tracker me check karke batao bus to Egmore abhi kahan pahunchi,Live tracker me check karke batao bus to Egmore abhi kahan pahunchi,HI_LATN,hi,Latn,CS2,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01376,HB_OUT_OF_SCOPE_65219,,hard_restaurants,hard_restaurants_en,PG_hard_restaurants_en,Good South Indian vegetarian restaurants near Egmore station?,Good South Indian vegetarian restaurants near Egmore station?,EN,en,Latn,CS0,N0,clean,REJECT_OUT_OF_SCOPE,out_of_scope,out_of_scope,out_of_scope,{},[],OUT_OF_SCOPE,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01377,HB_FIRST_AND_LAST_SERVICE_50652,,hard_first_deva,hard_first_deva_hi_deva,PG_hard_first_deva_hi_deva,एग्मोर से सुबह पहली गाड़ी कितने बजे छूटती है,एग्मोर से सुबह पहली गाड़ी कितने बजे छूटती है?,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01378,HB_STATION_FACILITIES_71761,,hard_facil_deva,hard_facil_deva_hi_deva,PG_hard_facil_deva_hi_deva,एग्मोर स्टेशन पर पार्किंग कि क्या व्यवस्था है,एग्मोर स्टेशन पर पार्किंग की क्या व्यवस्था है?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01379,HB_NEAREST_TRANSPORT_73995,,hard_near_deva,hard_near_deva_hi_deva,PG_hard_near_deva_hi_deva,एगमर क सबस पस कन स सरवजनक परवहन सटप ह,एग्मोर के सबसे पास कौन सा सार्वजनिक परिवहन स्टॉप है?,HI_DEVA,hi,Deva,CS0,N5,commuter_sms_chat_shorthand,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01380,HB_MODE_AVAILABILITY_61364,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या एग्मोर के लिए सिधी मेट्रो सेवा उपलब्ध है,क्या एग्मोर के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01381,HB_POINT_TO_POINT_ROUTE_99027,,hard_traffic_route,hard_traffic_route_en,PG_hard_traffic_route_en,How to reach Thirumangalam without getting stuck in traffic via public transit?,How to reach Thirumangalam without getting stuck in traffic via public transit?,EN,en,Latn,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01382,HB_POINT_TO_POINT_ROUTE_68438,,hard_convenient_route,hard_convenient_route_hi_latn,PG_hard_convenient_route_hi_latn,Thirumangalam jaane ke liye sabse convenient metro ya bus route batao,Thirumangalam jaane ke liye sabse convenient metro ya bus route batao,HI_LATN,hi,Latn,CS2,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01383,HB_SCHEDULED_DEPARTURE_40402,,hard_morning_sched,hard_morning_sched_en,PG_hard_morning_sched_en,What is the schedule of morning trains departing from Thirumangalam?,What is the schedule of morning trains departing from Thirumangalam?,EN,en,Latn,CS0,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01384,HB_FIRST_AND_LAST_SERVICE_77436,,hard_night_last,hard_night_last_hinglish_latn,PG_hard_night_last_hinglish_latn,Thirumangalam se night last metro train kitne baje tak milti hai?,Thirumangalam se night last metro train kitne baje tak milti hai?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01385,HB_SERVICE_FREQUENCY_66439,,hard_train_gap,hard_train_gap_hinglish_latn,PG_hard_train_gap_hinglish_latn,Thirumangalam station par trains kitne minutes ke gap me run karti hain?,Thirumangalam station par trains kitne minutes ke gap me run karti hain?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01386,HB_STATION_FACILITIES_99884,,hard_parking_safe,hard_parking_safe_en,PG_hard_parking_safe_en,is vhcl prkng safe and avlbl at thrmnglm stn for cmmtrs,Is vehicle parking safe and available at Thirumangalam station for commuters?,EN,en,Latn,CS0,N4,vowel_omission_and_truncation,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01387,HB_STATION_ACCESSIBILITY_86311,,hard_senior_a11y,hard_senior_a11y_hinglish_latn,PG_hard_senior_a11y_hinglish_latn,Thirumangalam station par senior citizens ke liye lift ya escalator facility hai?,Thirumangalam station par senior citizens ke liye lift ya escalator facility hai?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_ACCESSIBILITY_INFO,accessibility,accessibility,station_accessibility,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01388,HB_FARE_CALCULATION_24998,,hard_fare_token,hard_fare_token_en,PG_hard_fare_token_en,wht is the trnst tkn fr to thrmnglm frm cntrl,What is the transit token fare to Thirumangalam from Central?,EN,en,Latn,CS0,N5,commuter_sms_chat_shorthand,CALCULATE_FARE,fare,fare_query,fare_calculation,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01389,HB_TICKETING_AND_PASSES_39836,,hard_pass_issue,hard_pass_issue_hinglish_latn,PG_hard_pass_issue_hinglish_latn,Thirumangalam metro counter par monthly transit pass issue hota hai kya?,Thirumangalam metro counter par monthly transit pass issue hota hai kya?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_TICKETING_POLICY,ticketing,ticketing_rules,ticketing_and_passes,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01390,HB_REALTIME_STATUS_QUERY_42211,,hard_live_tracker,hard_live_tracker_hi_latn,PG_hard_live_tracker_hi_latn,Live tracker me check karke batao bus to Thirumangalam abhi kahan pahunchi,Live tracker me check karke batao bus to Thirumangalam abhi kahan pahunchi,HI_LATN,hi,Latn,CS2,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01391,HB_OUT_OF_SCOPE_76625,,hard_restaurants,hard_restaurants_en,PG_hard_restaurants_en,Good South Indian vegetarian restaurants near Thirumangalam station?,Good South Indian vegetarian restaurants near Thirumangalam station?,EN,en,Latn,CS0,N0,clean,REJECT_OUT_OF_SCOPE,out_of_scope,out_of_scope,out_of_scope,{},[],OUT_OF_SCOPE,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01392,HB_FIRST_AND_LAST_SERVICE_78923,,hard_first_deva,hard_first_deva_hi_deva,PG_hard_first_deva_hi_deva,तिरुमंगलम से सुबह पहली गाड़ी कितने बजे छूटती है?,तिरुमंगलम से सुबह पहली गाड़ी कितने बजे छूटती है?,HI_DEVA,hi,Deva,CS0,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01393,HB_STATION_FACILITIES_74347,,hard_facil_deva,hard_facil_deva_hi_deva,PG_hard_facil_deva_hi_deva,तिरुमंगलम स्टेशन पर पार्किंग की क्या व्यवस्था है,तिरुमंगलम स्टेशन पर पार्किंग की क्या व्यवस्था है?,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01394,HB_NEAREST_TRANSPORT_67716,,hard_near_deva,hard_near_deva_hi_deva,PG_hard_near_deva_hi_deva,तिरुमंगलम के सबसे पास कौन सा सार्वजनिक परिवहन स्टॉप है?,तिरुमंगलम के सबसे पास कौन सा सार्वजनिक परिवहन स्टॉप है?,HI_DEVA,hi,Deva,CS0,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01395,HB_MODE_AVAILABILITY_86794,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्य तरमगलम क लए सध मट्रो सव उपलबध ह,क्या तिरुमंगलम के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N5,commuter_sms_chat_shorthand,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01396,HB_POINT_TO_POINT_ROUTE_95940,,hard_traffic_route,hard_traffic_route_en,PG_hard_traffic_route_en,How to reach Saidapet without getting stuck in traffic via public transit?,How to reach Saidapet without getting stuck in traffic via public transit?,EN,en,Latn,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01397,HB_POINT_TO_POINT_ROUTE_34697,,hard_convenient_route,hard_convenient_route_hi_latn,PG_hard_convenient_route_hi_latn,sdpt jn ke ly sbs cnvnnt mtro ya bs rt btao,Saidapet jaane ke liye sabse convenient metro ya bus route batao,HI_LATN,hi,Latn,CS2,N5,commuter_sms_chat_shorthand,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01398,HB_SCHEDULED_DEPARTURE_27424,,hard_morning_sched,hard_morning_sched_en,PG_hard_morning_sched_en,What is the schedule of morning trains departing from Saidapet?,What is the schedule of morning trains departing from Saidapet?,EN,en,Latn,CS0,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01399,HB_FIRST_AND_LAST_SERVICE_84021,,hard_night_last,hard_night_last_hinglish_latn,PG_hard_night_last_hinglish_latn,Saidapet se night last metro train kitne baje tak milti hai?,Saidapet se night last metro train kitne baje tak milti hai?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01400,HB_SERVICE_FREQUENCY_75410,,hard_train_gap,hard_train_gap_hinglish_latn,PG_hard_train_gap_hinglish_latn,Saidapet station par trains kitne minutes ke gap me run karti hain?,Saidapet station par trains kitne minutes ke gap me run karti hain?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01401,HB_STATION_FACILITIES_74345,,hard_parking_safe,hard_parking_safe_en,PG_hard_parking_safe_en,is vehicle parking safe and available at saidapet station for commuters,Is vehicle parking safe and available at Saidapet station for commuters?,EN,en,Latn,CS0,N1,casing_and_punctuation_normalization,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01402,HB_STATION_ACCESSIBILITY_55378,,hard_senior_a11y,hard_senior_a11y_hinglish_latn,PG_hard_senior_a11y_hinglish_latn,Saidapet station par senior citizens ke liye lift ya escalator facility hia?,Saidapet station par senior citizens ke liye lift ya escalator facility hai?,HINGLISH_LATN,hi,Latn,CS3,N3,keyboard_adjacent_typo,GET_ACCESSIBILITY_INFO,accessibility,accessibility,station_accessibility,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01403,HB_FARE_CALCULATION_91748,,hard_fare_token,hard_fare_token_en,PG_hard_fare_token_en,what is the transit token fare to saidapet from central,What is the transit token fare to Saidapet from Central?,EN,en,Latn,CS0,N1,casing_and_punctuation_normalization,CALCULATE_FARE,fare,fare_query,fare_calculation,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01404,HB_TICKETING_AND_PASSES_75930,,hard_pass_issue,hard_pass_issue_hinglish_latn,PG_hard_pass_issue_hinglish_latn,Saidapet metro counter par monthly transit pass issue hota hai kya?,Saidapet metro counter par monthly transit pass issue hota hai kya?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_TICKETING_POLICY,ticketing,ticketing_rules,ticketing_and_passes,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
GB1_01405,HB_REALTIME_STATUS_QUERY_02564,,hard_live_tracker,hard_live_tracker_hi_latn,PG_hard_live_tracker_hi_latn,Live tracker me check karke batao bus to Saidapet abhi kha pahunchi,Live tracker me check karke batao bus to Saidapet abhi kahan pahunchi,HI_LATN,hi,Latn,CS2,N2,phonetic_transliteration_misspelling,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],expert_grounded_authoring,independent_commuter_authoring,True,approved
