utterance_id,semantic_scenario_id,semantic_family_id,family_id,paraphrase_group_id,taxonomy_version,taxonomy_label,semantic_operation,query,language,script,code_switch_level,noise_level,slots_json,canonical_entities_json,answerability_status,generation_method,template_id
PILOT_T3_TR_002365,,SFAM_REALTIME_STATUS_QUERY_016,FAM_REALTIME_STATUS_QUERY_016,PARA_REALTIME_STATUS_QUERY_15_3,T3_FINE_V1,realtime_status_query,REJECT_UNSUPPORTED_REALTIME,"Excuse me, Live crowd density and train arrival countdown at Saidapet right now (F16) #6",hi-en,Latn,CS3,N1,"{""station"": ""Saidapet"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_SAIDAPET""}",REQUIRES_REALTIME_DATA,template_instantiation,TMPL_REALTIME_STATUS_QUERY_HINGLISH_LATN_15
PILOT_T3_TR_002366,,SFAM_SCHEDULED_DEPARTURE_018,FAM_SCHEDULED_DEPARTURE_018,PARA_SCHEDULED_DEPARTURE_17_4,T3_FINE_V1,scheduled_departure,GET_SCHEDULED_DEPARTURES,Please tell: Nehru Park से bare 8 baje departure timings schedule status F18 #2,hi-en,Deva+Latn,CS4,N0,"{""origin"": ""Nehru Park"", ""time"": ""8 baje"", ""temporal_ambiguity"": true, ""dual_candidates"": [""08:00:00"", ""20:00:00""]}","{""origin_id"": ""METRO_NEHRU_PARK""}",ANSWERABLE_NOW,template_instantiation,TMPL_SCHEDULED_DEPARTURE_MIXED_SCRIPT_CS_17
PILOT_T3_TR_002367,,SFAM_STATION_FACILITIES_016,FAM_STATION_FACILITIES_016,PARA_STATION_FACILITIES_15_2,T3_FINE_V1,station_facilities,GET_STATION_FACILITY,kya saidapet station par passenger cycle stand service available hai? [amenity F16],hi,Latn,CS0,N0,"{""station"": ""saidapet"", ""facility_type"": ""bicycle_stand"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_SAIDAPET""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_FACILITIES_HI_LATN_15
PILOT_T3_TR_002368,,SFAM_MULTIMODAL_ROUTE_020,FAM_MULTIMODAL_ROUTE_020,PARA_MULTIMODAL_ROUTE_19_1,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,वेलाचेरी से वडपलनी बस और मेट्रो मिलाकर सबसे तेज़ मार्ग कौन सा है? (योजना F20),hi,Deva,CS0,N1,"{""origin"": ""वेलाचेरी"", ""destination"": ""वडपलनी"", ""transport_mode"": ""बस और मेट्रो""}","{""origin_id"": ""BUS_1764308008"", ""destination_id"": ""METRO_VADAPALANI""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_HI_DEVA_19
PILOT_T3_TR_002369,,SFAM_REALTIME_STATUS_QUERY_018,FAM_REALTIME_STATUS_QUERY_018,PARA_REALTIME_STATUS_QUERY_17_3,T3_FINE_V1,realtime_status_query,REJECT_UNSUPPORTED_REALTIME,"Excuse me, Live crowd density and train arrival countdown at Nehru Park right now (F18) #6",hi-en,Latn,CS3,N1,"{""station"": ""Nehru Park"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_NEHRU_PARK""}",REQUIRES_REALTIME_DATA,template_instantiation,TMPL_REALTIME_STATUS_QUERY_HINGLISH_LATN_17
PILOT_T3_TR_002370,,SFAM_SCHEDULED_DEPARTURE_009,FAM_SCHEDULED_DEPARTURE_009,PARA_SCHEDULED_DEPARTURE_8_4,T3_FINE_V1,scheduled_departure,GET_SCHEDULED_DEPARTURES,Thirumangalam से bare 8 baje departure timings schedule status F9,hi-en,Deva+Latn,CS4,N0,"{""origin"": ""Thirumangalam"", ""time"": ""8 baje"", ""temporal_ambiguity"": true, ""dual_candidates"": [""08:00:00"", ""20:00:00""]}","{""origin_id"": ""METRO_THIRUMANGALAM""}",ANSWERABLE_NOW,template_instantiation,TMPL_SCHEDULED_DEPARTURE_MIXED_SCRIPT_CS_8
PILOT_T3_TR_002371,,SFAM_STATION_ACCESSIBILITY_020,FAM_STATION_ACCESSIBILITY_020,PARA_STATION_ACCESSIBILITY_19_1,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Could you specify क्या पचैयप्पा कॉलेज स्टेशन पर दिव्यांग यात्रियों के लिए एस्केलेटर उपलब्ध है? (सुलभता F20)? #3,hi,Deva,CS0,N0,"{""station"": ""पचैयप्पा कॉलेज"", ""accessibility_feature"": ""escalator"", ""transport_mode"": ""मेट्रो""}","{""station_id"": ""METRO_PACHAIYAPPA_S_COLLEGE""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_HI_DEVA_19
PILOT_T3_TR_002372,,SFAM_SCHEDULED_DEPARTURE_002,FAM_SCHEDULED_DEPARTURE_002,PARA_SCHEDULED_DEPARTURE_1_2,T3_FINE_V1,scheduled_departure,GET_SCHEDULED_DEPARTURES,Please tell: chennai central se sham 7 baje departure timing schedule bataye. [timetable F2] #2,hi,Latn,CS0,N0,"{""origin"": ""chennai central"", ""time"": ""sham 7 baje"", ""resolved_time"": ""19:00:00""}","{""origin_id"": ""METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}",ANSWERABLE_NOW,template_instantiation,TMPL_SCHEDULED_DEPARTURE_HI_LATN_1
PILOT_T3_TR_002373,,SFAM_OUT_OF_SCOPE_017,FAM_OUT_OF_SCOPE_017,PARA_OUT_OF_SCOPE_16_1,T3_FINE_V1,out_of_scope,REJECT_OUT_OF_SCOPE,Transit query: सेंट थॉमस माउंट के निकटतम सबसे अच्छे रेस्टोरेंट और भोजनालय की सूची दें। (बाहर F17) #5,hi,Deva,CS0,N2,"{""station"": ""सेंट थॉमस माउंट""}","{""station_id"": ""METRO_ST__THOMAS_MOUNT""}",OUT_OF_SCOPE,template_instantiation,TMPL_OUT_OF_SCOPE_HI_DEVA_16
PILOT_T3_TR_002374,,SFAM_NEAREST_TRANSPORT_020,FAM_NEAREST_TRANSPORT_020,PARA_NEAREST_TRANSPORT_19_2,T3_FINE_V1,nearest_transport,FIND_NEAREST_STATION,Could you specify padalam hospital se closest walking distance metro transit point kaunsa hai? [paas F20]? #3,hi,Latn,CS0,N0,"{""landmark"": ""padalam hospital"", ""transport_mode"": ""metro""}","{""place_id"": ""OSM_POI_7257518724""}",ANSWERABLE_NOW,template_instantiation,TMPL_NEAREST_TRANSPORT_HI_LATN_19
PILOT_T3_TR_002375,,SFAM_FIRST_AND_LAST_SERVICE_013,FAM_FIRST_AND_LAST_SERVICE_013,PARA_FIRST_AND_LAST_SERVICE_12_1,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,Transit query: विमको नगर से पचैयप्पा कॉलेज के लिए पहली और आखिरी ट्रेन का समय क्या है? (समय F13) #5,hi,Deva,CS0,N2,"{""origin"": ""विमको नगर"", ""destination"": ""पचैयप्पा कॉलेज"", ""timing_type"": ""first_last"", ""transport_mode"": ""ट्रेन""}","{""origin_id"": ""METRO_WIMCO_NAGAR"", ""destination_id"": ""METRO_PACHAIYAPPA_S_COLLEGE""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_HI_DEVA_12
PILOT_T3_TR_002376,,SFAM_SCHEDULED_DEPARTURE_017,FAM_SCHEDULED_DEPARTURE_017,PARA_SCHEDULED_DEPARTURE_16_2,T3_FINE_V1,scheduled_departure,GET_SCHEDULED_DEPARTURES,st thomas mount se sham 7 baje departure timing schedule bataye. [timetable F17],hi,Latn,CS0,N0,"{""origin"": ""st thomas mount"", ""time"": ""sham 7 baje"", ""resolved_time"": ""19:00:00""}","{""origin_id"": ""METRO_ST__THOMAS_MOUNT""}",ANSWERABLE_NOW,template_instantiation,TMPL_SCHEDULED_DEPARTURE_HI_LATN_16
PILOT_T3_TR_002377,,SFAM_INTERCHANGE_TRANSFER_007,FAM_INTERCHANGE_TRANSFER_007,PARA_INTERCHANGE_TRANSFER_6_2,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,vadapalani hub par metro line change karke washermenpet kaise jaye? [platform F7],hi,Latn,CS0,N0,"{""station"": ""vadapalani"", ""destination"": ""washermenpet"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_VADAPALANI"", ""destination_id"": ""METRO_WASHERMENPET""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_HI_LATN_6
PILOT_T3_TR_002378,,SFAM_TICKETING_AND_PASSES_004,FAM_TICKETING_AND_PASSES_004,PARA_TICKETING_AND_PASSES_3_3,T3_FINE_V1,ticketing_and_passes,GET_TICKETING_POLICY,Quick check: How can regular passengers apply for and renew Tourist One-Day Pass (F4)? #4,hi-en,Latn,CS3,N2,"{""ticket_type"": ""tourist_card"", ""transport_mode"": ""transit""}",{},ANSWERABLE_NOW,template_instantiation,TMPL_TICKETING_AND_PASSES_HINGLISH_LATN_3
PILOT_T3_TR_002379,,SFAM_SERVICE_FREQUENCY_005,FAM_SERVICE_FREQUENCY_005,PARA_SERVICE_FREQUENCY_4_2,T3_FINE_V1,service_frequency,GET_SERVICE_FREQUENCY,Could you specify cmbt to thousand lights metro service ka regular interval headway kya hai? [interval F5]? #3,hi,Latn,CS0,N0,"{""origin"": ""cmbt"", ""destination"": ""thousand lights"", ""timing_type"": ""frequency"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT"", ""destination_id"": ""METRO_THOUSAND_LIGHTS""}",ANSWERABLE_NOW,template_instantiation,TMPL_SERVICE_FREQUENCY_HI_LATN_4
PILOT_T3_TR_002380,,SFAM_INTERCHANGE_TRANSFER_016,FAM_INTERCHANGE_TRANSFER_016,PARA_INTERCHANGE_TRANSFER_15_3,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,"Excuse me, Transfer walking time and directions at Saidapet multimodal terminal (F16) #6",hi-en,Latn,CS3,N1,"{""station"": ""Saidapet"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_SAIDAPET""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_HINGLISH_LATN_15
PILOT_T3_TR_002381,,SFAM_ROUTE_STOP_SEQUENCE_009,FAM_ROUTE_STOP_SEQUENCE_009,PARA_ROUTE_STOP_SEQUENCE_8_3,T3_FINE_V1,route_stop_sequence,LIST_ROUTE_STOPS,Transit query: Full stop order details for bus number 29A please provide (F9) #5,hi-en,Latn,CS3,N1,"{""route_number"": ""29A"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_18751""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_SEQUENCE_HINGLISH_LATN_8
PILOT_T3_TR_002382,,SFAM_STATION_ACCESSIBILITY_009,FAM_STATION_ACCESSIBILITY_009,PARA_STATION_ACCESSIBILITY_8_4,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Thirumangalam station par handicapped passengers ke liye wheelchair ramp support status F9,hi-en,Deva+Latn,CS4,N0,"{""station"": ""Thirumangalam"", ""accessibility_feature"": ""wheelchair"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_THIRUMANGALAM""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_MIXED_SCRIPT_CS_8
PILOT_T3_TR_002383,,SFAM_ROUTE_STOP_MEMBERSHIP_013,FAM_ROUTE_STOP_MEMBERSHIP_013,PARA_ROUTE_STOP_MEMBERSHIP_12_1,T3_FINE_V1,route_stop_membership,CHECK_STOP_ON_ROUTE,Please tell: क्या बस 15 CT8 नेलवॉय स्टॉप पर रुकती है? (जांच F13) #2,hi,Deva,CS0,N0,"{""route_number"": ""15 CT8"", ""stop"": ""नेलवॉय"", ""transport_mode"": ""बस""}","{""route_id"": ""GTFS_ROUTE_20494"", ""stop_id"": ""BUS_469106564""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_MEMBERSHIP_HI_DEVA_12
PILOT_T3_TR_002384,,SFAM_FARE_CALCULATION_017,FAM_FARE_CALCULATION_017,PARA_FARE_CALCULATION_16_2,T3_FINE_V1,fare_calculation,CALCULATE_FARE,st thomas mount se alandur metro ride ka standard ticket cost kitna hoga? [kiraya F17],hi,Latn,CS0,N0,"{""origin"": ""st thomas mount"", ""destination"": ""alandur"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_ST__THOMAS_MOUNT"", ""destination_id"": ""METRO_ARIGNAR_ANNA_ALANDUR""}",ANSWERABLE_NOW,template_instantiation,TMPL_FARE_CALCULATION_HI_LATN_16
PILOT_T3_TR_002385,,SFAM_SERVICE_FREQUENCY_005,FAM_SERVICE_FREQUENCY_005,PARA_SERVICE_FREQUENCY_4_3,T3_FINE_V1,service_frequency,GET_SERVICE_FREQUENCY,Could you specify Peak hour frequency and normal headway between CMBT and Thousand Lights (F5)? #3,hi-en,Latn,CS3,N1,"{""origin"": ""CMBT"", ""destination"": ""Thousand Lights"", ""timing_type"": ""frequency"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT"", ""destination_id"": ""METRO_THOUSAND_LIGHTS""}",ANSWERABLE_NOW,template_instantiation,TMPL_SERVICE_FREQUENCY_HINGLISH_LATN_4
PILOT_T3_TR_002386,,SFAM_FIRST_AND_LAST_SERVICE_019,FAM_FIRST_AND_LAST_SERVICE_019,PARA_FIRST_AND_LAST_SERVICE_18_3,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,"Excuse me, First train and last train operational hours between Kilpauk and Koyambedu (F19) #6",hi-en,Latn,CS3,N1,"{""origin"": ""Kilpauk"", ""destination"": ""Koyambedu"", ""timing_type"": ""first_last"", ""transport_mode"": ""train""}","{""origin_id"": ""METRO_KILPAUK"", ""destination_id"": ""METRO_KOYAMBEDU""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_HINGLISH_LATN_18
PILOT_T3_TR_002387,,SFAM_POINT_TO_POINT_ROUTE_004,FAM_POINT_TO_POINT_ROUTE_004,PARA_POINT_TO_POINT_ROUTE_3_3,T3_FINE_V1,point_to_point_route,PLAN_ROUTE,Transit query: Alandur to Egmore metro ride ka best direct route bataiye (F4) #5,hi-en,Latn,CS3,N0,"{""origin"": ""Alandur"", ""destination"": ""Egmore"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_ARIGNAR_ANNA_ALANDUR"", ""destination_id"": ""METRO_EGMORE""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_POINT_TO_POINT_ROUTE_HINGLISH_LATN_3
PILOT_T3_TR_002388,,SFAM_MULTIMODAL_ROUTE_005,FAM_MULTIMODAL_ROUTE_005,PARA_MULTIMODAL_ROUTE_4_1,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,Please tell: बेसेंट नगर से थाउजेंड लाइट्स बस और मेट्रो मिलाकर सबसे तेज़ मार्ग कौन सा है? (योजना F5) #2,hi,Deva,CS0,N0,"{""origin"": ""बेसेंट नगर"", ""destination"": ""थाउजेंड लाइट्स"", ""transport_mode"": ""बस और मेट्रो""}","{""origin_id"": ""BUS_417750654"", ""destination_id"": ""METRO_THOUSAND_LIGHTS""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_HI_DEVA_4
PILOT_T3_TR_002389,,SFAM_STATION_FACILITIES_014,FAM_STATION_FACILITIES_014,PARA_STATION_FACILITIES_13_0,T3_FINE_V1,station_facilities,GET_STATION_FACILITY,"Excuse me, Is two-wheeler bike parking facility available at Washermenpet metro station? [fac F14] #6",en,Latn,CS0,N0,"{""station"": ""Washermenpet"", ""facility_type"": ""two_wheeler_parking"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_WASHERMENPET""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_FACILITIES_EN_13
PILOT_T3_TR_002390,,SFAM_FIRST_AND_LAST_SERVICE_005,FAM_FIRST_AND_LAST_SERVICE_005,PARA_FIRST_AND_LAST_SERVICE_4_4,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,CMBT से Thousand Lights ki last service aur first train timing information F5,hi-en,Deva+Latn,CS4,N0,"{""origin"": ""CMBT"", ""destination"": ""Thousand Lights"", ""timing_type"": ""first_last"", ""transport_mode"": ""train""}","{""origin_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT"", ""destination_id"": ""METRO_THOUSAND_LIGHTS""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_MIXED_SCRIPT_CS_4
PILOT_T3_TR_002391,,SFAM_MULTIMODAL_ROUTE_013,FAM_MULTIMODAL_ROUTE_013,PARA_MULTIMODAL_ROUTE_12_4,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,Nelvoy से Pachaiyappa College multimodal transit connection kaise le plan F13,hi-en,Deva+Latn,CS4,N0,"{""origin"": ""Nelvoy"", ""destination"": ""Pachaiyappa College"", ""transport_mode"": ""multimodal""}","{""origin_id"": ""BUS_469106564"", ""destination_id"": ""METRO_PACHAIYAPPA_S_COLLEGE""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_MIXED_SCRIPT_CS_12
PILOT_T3_TR_002392,,SFAM_MULTIMODAL_ROUTE_013,FAM_MULTIMODAL_ROUTE_013,PARA_MULTIMODAL_ROUTE_12_1,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,नेलवॉय से पचैयप्पा कॉलेज बस और मेट्रो मिलाकर सबसे तेज़ मार्ग कौन सा है? (योजना F13),hi,Deva,CS0,N1,"{""origin"": ""नेलवॉय"", ""destination"": ""पचैयप्पा कॉलेज"", ""transport_mode"": ""बस और मेट्रो""}","{""origin_id"": ""BUS_469106564"", ""destination_id"": ""METRO_PACHAIYAPPA_S_COLLEGE""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_HI_DEVA_12
PILOT_T3_TR_002393,,SFAM_MODE_AVAILABILITY_011,FAM_MODE_AVAILABILITY_011,PARA_MODE_AVAILABILITY_10_3,T3_FINE_V1,mode_availability,CHECK_SERVICE_AVAILABILITY,Quick check: Is public transit operational connecting Egmore and Kalpakkam (F11)? #4,hi-en,Latn,CS3,N0,"{""origin"": ""Egmore"", ""destination"": ""Kalpakkam"", ""transport_mode"": ""public transit""}","{""origin_id"": ""METRO_EGMORE"", ""destination_id"": ""BUS_30143150""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MODE_AVAILABILITY_HINGLISH_LATN_10
PILOT_T3_TR_002394,,SFAM_SCHEDULED_DEPARTURE_002,FAM_SCHEDULED_DEPARTURE_002,PARA_SCHEDULED_DEPARTURE_1_2,T3_FINE_V1,scheduled_departure,GET_SCHEDULED_DEPARTURES,chennai central se sham 7 baje departure timing schedule bataye. [timetable F2],hi,Latn,CS0,N0,"{""origin"": ""chennai central"", ""time"": ""sham 7 baje"", ""resolved_time"": ""19:00:00""}","{""origin_id"": ""METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}",ANSWERABLE_NOW,template_instantiation,TMPL_SCHEDULED_DEPARTURE_HI_LATN_1
PILOT_T3_TR_002395,,SFAM_NEAREST_TRANSPORT_013,FAM_NEAREST_TRANSPORT_013,PARA_NEAREST_TRANSPORT_12_3,T3_FINE_V1,nearest_transport,FIND_NEAREST_STATION,Transit query: Find closest public transport access point near Great Lakes Institute (F13) #5,hi-en,Latn,CS3,N1,"{""landmark"": ""Great Lakes Institute"", ""transport_mode"": ""public transport""}","{""place_id"": ""OSM_POI_577328882""}",ANSWERABLE_NOW,template_instantiation,TMPL_NEAREST_TRANSPORT_HINGLISH_LATN_12
PILOT_T3_TR_002396,,SFAM_MODE_AVAILABILITY_001,FAM_MODE_AVAILABILITY_001,PARA_MODE_AVAILABILITY_0_4,T3_FINE_V1,mode_availability,CHECK_SERVICE_AVAILABILITY,क्या Airport से Tambaram transport line active hai mode info F1,hi-en,Deva+Latn,CS4,N0,"{""origin"": ""Airport"", ""destination"": ""Tambaram"", ""transport_mode"": ""transport""}","{""origin_id"": ""METRO_CHENNAI_INTERNATIONAL_AIRPORT"", ""destination_id"": ""BUS_5304399879""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MODE_AVAILABILITY_MIXED_SCRIPT_CS_0
PILOT_T3_TR_002397,,SFAM_POINT_TO_POINT_ROUTE_003,FAM_POINT_TO_POINT_ROUTE_003,PARA_POINT_TO_POINT_ROUTE_2_2,T3_FINE_V1,point_to_point_route,PLAN_ROUTE,Quick check: guindy se anna nagar tower metro se travel kaise kare? [tarika F3] #4,hi,Latn,CS0,N0,"{""origin"": ""guindy"", ""destination"": ""anna nagar tower"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_GUINDY"", ""destination_id"": ""METRO_ANNA_NAGAR_TOWER""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_POINT_TO_POINT_ROUTE_HI_LATN_2
PILOT_T3_TR_002398,,SFAM_ROUTE_STOP_SEQUENCE_017,FAM_ROUTE_STOP_SEQUENCE_017,PARA_ROUTE_STOP_SEQUENCE_16_3,T3_FINE_V1,route_stop_sequence,LIST_ROUTE_STOPS,Full stop order details for bus number 102 please provide (F17),hi-en,Latn,CS3,N0,"{""route_number"": ""102"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_16861""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_SEQUENCE_HINGLISH_LATN_16
PILOT_T3_TR_002399,,SFAM_INTERCHANGE_TRANSFER_009,FAM_INTERCHANGE_TRANSFER_009,PARA_INTERCHANGE_TRANSFER_8_3,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,Transit query: Transfer walking time and directions at Thirumangalam multimodal terminal (F9) #5,hi-en,Latn,CS3,N1,"{""station"": ""Thirumangalam"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_THIRUMANGALAM""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_HINGLISH_LATN_8
PILOT_T3_TR_002400,,SFAM_MODE_AVAILABILITY_013,FAM_MODE_AVAILABILITY_013,PARA_MODE_AVAILABILITY_12_4,T3_FINE_V1,mode_availability,CHECK_SERVICE_AVAILABILITY,Please tell: क्या Wimco Nagar Depot से Nelvoy transport line active hai mode info F13 #2,hi-en,Deva+Latn,CS4,N0,"{""origin"": ""Wimco Nagar Depot"", ""destination"": ""Nelvoy"", ""transport_mode"": ""transport""}","{""origin_id"": ""METRO_WIMCO_NAGAR"", ""destination_id"": ""BUS_469106564""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MODE_AVAILABILITY_MIXED_SCRIPT_CS_12
PILOT_T3_TR_002401,,SFAM_ROUTE_STOP_MEMBERSHIP_013,FAM_ROUTE_STOP_MEMBERSHIP_013,PARA_ROUTE_STOP_MEMBERSHIP_12_0,T3_FINE_V1,route_stop_membership,CHECK_STOP_ON_ROUTE,Please tell: Does bus route 15 CT8 make a scheduled halt at Nelvoy? [chk F13] #2,en,Latn,CS0,N0,"{""route_number"": ""15 CT8"", ""stop"": ""Nelvoy"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_20494"", ""stop_id"": ""BUS_469106564""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_MEMBERSHIP_EN_12
PILOT_T3_TR_002402,,SFAM_ROUTE_STOP_SEQUENCE_014,FAM_ROUTE_STOP_SEQUENCE_014,PARA_ROUTE_STOP_SEQUENCE_13_3,T3_FINE_V1,route_stop_sequence,LIST_ROUTE_STOPS,"Excuse me, Full stop order details for bus number Blue Line please provide (F14) #6",hi-en,Latn,CS3,N2,"{""route_number"": ""Blue Line"", ""transport_mode"": ""bus""}","{""route_id"": ""CMRL_BLUE_CORRIDOR_1""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_SEQUENCE_HINGLISH_LATN_13
PILOT_T3_TR_002403,,SFAM_STATION_ACCESSIBILITY_010,FAM_STATION_ACCESSIBILITY_010,PARA_STATION_ACCESSIBILITY_9_4,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Please tell: Anna Nagar Tower station par handicapped passengers ke liye passenger elevator lift support status F10 #2,hi-en,Deva+Latn,CS4,N0,"{""station"": ""Anna Nagar Tower"", ""accessibility_feature"": ""lift"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_ANNA_NAGAR_TOWER""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_MIXED_SCRIPT_CS_9
PILOT_T3_TR_002404,,SFAM_STATION_FACILITIES_019,FAM_STATION_FACILITIES_019,PARA_STATION_FACILITIES_18_1,T3_FINE_V1,station_facilities,GET_STATION_FACILITY,Please tell: क्या किल्पौक मेट्रो स्टेशन पर ईवी चार्जिंग की व्यवस्था उपलब्ध है? (सुविधा F19) #2,hi,Deva,CS0,N0,"{""station"": ""किल्पौक"", ""facility_type"": ""ev_charging"", ""transport_mode"": ""मेट्रो""}","{""station_id"": ""METRO_KILPAUK""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_FACILITIES_HI_DEVA_18
